id,gender,age,spend,location,month
8613,F,51,257.6,Ohio,nov
8614,M,60,20.7,Louisiana,oct
8615,M,28,153.3,Virginia,nov
8616,F,22,112.18,Georgia,dec
8617,F,19,68.41,Oklahoma,apr
8618,F,83,28.86,Idaho,nov
8619,F,22,217.32,Kentucky,apr
8620,F,26,172.28,New Jersey,sep
8621,F,22,16.47,Ohio,nov
8622,F,52,208.91,New Hampshire,dec
8623,M,24,39.03,Texas,nov
8624,M,56,175.63,California,jul
8625,F,22,267.48,Illinois,mar
8626,M,47,167.78,Ohio,nov
8627,M,23,5.09,New York,oct
8628,F,43,255.79,Ohio,oct
8629,F,72,225.54,Washington,sep
8630,F,53,186.57,Wisconsin,feb
8631,M,66,75.6,Texas,aug
8632,F,24,297.43,Georgia,sep
8633,M,21,24.76,Ohio,apr
8634,F,45,194.68,Nebraska,dec
8635,F,84,290.32,Alabama,jun
8636,M,53,90.74,Utah,sep
8637,F,45,286.05,Ohio,dec
8638,F,34,210.42,Illinois,jun
8639,M,73,128.6,Texas,sep
8640,F,83,68.2,Pennsylvania,nov
8641,F,55,169.7,Ohio,oct
8642,F,20,82.53,California,nov
8643,M,20,30.75,California,nov
8644,M,31,213.61,New Jersey,dec
8645,F,57,116.76,Indiana,apr
8646,M,22,205.54,Virginia,dec
8647,F,26,196.55,Michigan,apr
8648,F,21,206.77,New York,aug
8649,M,30,73.56,North Carolina,nov
8650,F,18,278.85,Ohio,dec
8651,F,94,163.14,California,nov
8652,F,23,298.6,Pennsylvania,dec
8653,M,24,79.63,Texas,feb
8654,F,21,6.18,Oklahoma,may
8655,F,51,231.9,Arizona,nov
8656,M,18,112.87,Pennsylvania,nov
8657,F,43,282.5,California,sep
8658,F,45,98.53,Illinois,apr
8659,F,27,40.81,Idaho,nov
8660,M,93,103.33,Michigan,dec
8661,F,28,235.72,California,may
8662,F,83,267.86,Florida,nov
8663,F,30,215.42,Texas,nov
8664,F,98,283.15,Florida,aug
8665,M,33,176.32,Pennsylvania,may
8666,F,21,262.45,North Carolina,apr
8667,M,20,148.27,New Mexico,apr
8668,F,81,225.2,South Carolina,may
8669,M,23,130.61,Pennsylvania,apr
8670,F,18,159.06,Florida,jul
8671,F,21,71.3,Oklahoma,nov
8672,F,24,113.13,Wisconsin,dec
8673,F,22,234.48,Ohio,aug
8674,F,24,147.25,Ohio,nov
8675,M,98,24.83,North Carolina,feb
8676,F,21,130.11,Alabama,apr
8677,F,29,10.58,Arizona,sep
8678,F,35,193.39,Pennsylvania,jan
8679,F,20,299.04,Illinois,dec
8680,F,22,11.25,California,nov
8681,F,32,58.21,Massachusetts,dec
8682,F,86,150.23,Michigan,oct
8683,M,19,112.5,Maine,apr
8684,F,18,62.98,Florida,nov
8685,F,46,42.5,California,dec
8686,F,49,248.4,Kentucky,aug
8687,F,88,174.36,Florida,nov
8688,F,21,241.05,New Jersey,apr
8689,F,32,280.0,New York,mar
8690,F,82,185.85,Michigan,feb
8691,M,79,76.97,Missouri,dec
8692,M,21,283.7,Ohio,may
8693,F,34,59.31,New Mexico,apr
8694,F,18,72.4,Ohio,jun
8695,F,29,31.34,Florida,nov
8696,F,47,182.72,Oklahoma,sep
8697,F,95,233.68,Louisiana,dec
8698,F,28,265.31,Florida,sep
8699,F,26,245.67,Texas,dec
8700,M,23,258.22,Idaho,sep
8701,F,20,78.62,New Jersey,dec
8702,M,62,261.95,New York,mar
8703,F,57,6.4,New York,sep
8704,F,40,108.52,Nevada,apr
8705,F,62,30.34,Wisconsin,may
8706,F,87,90.52,Arizona,dec
8707,F,22,124.46,Arizona,nov
8708,F,94,46.96,Colorado,dec
8709,F,44,99.77,Missouri,aug
8710,F,61,70.05,New Jersey,dec
8711,F,35,124.6,Florida,nov
8712,F,18,57.76,North Carolina,feb
8713,M,72,155.0,New York,oct
8714,F,85,90.6,Oklahoma,dec
8715,M,66,63.51,Michigan,aug
8716,F,39,21.59,Florida,sep
8717,M,20,100.33,Hawaii,may
8718,F,56,235.85,Pennsylvania,nov
8719,F,48,41.62,Tennessee,sep
8720,F,82,240.19,Ohio,dec
8721,F,21,143.41,Florida,sep
8722,F,51,235.02,Kansas,jan
8723,F,35,278.27,Colorado,sep
8724,F,19,194.53,Texas,apr
8725,F,22,187.92,New York,apr
8726,F,49,52.1,Virginia,oct
8727,F,21,278.49,California,jul
8728,F,24,61.55,Florida,aug
8729,F,33,170.6,Washington,oct
8730,F,22,54.02,Georgia,may
8731,F,18,159.17,North Carolina,jan
8732,F,24,21.97,Wisconsin,jun
8733,F,18,136.04,Missouri,sep
8734,F,20,53.99,Ohio,nov
8735,F,82,250.51,South Carolina,nov
8736,F,54,12.35,Georgia,sep
8737,F,72,20.0,New York,feb
8738,F,18,112.85,Delaware,apr
8739,F,28,267.68,Utah,apr
8740,F,24,144.4,Georgia,jul
8741,M,50,107.04,Texas,apr
8742,M,21,91.93,Kentucky,jan
8743,F,49,118.4,New Hampshire,jan
8744,M,40,206.37,Connecticut,apr
8745,F,25,15.63,Massachusetts,dec
8746,M,34,95.63,Texas,nov
8747,F,72,183.32,Texas,dec
8748,F,20,83.49,Nevada,sep
8749,F,46,232.11,Arkansas,mar
8750,F,22,61.04,California,dec
8751,M,46,133.96,Oklahoma,mar
8752,M,37,89.22,Wisconsin,dec
8753,M,39,71.99,New Jersey,nov
8754,F,87,140.58,Georgia,oct
8755,F,45,295.11,California,dec
8756,F,90,181.27,California,dec
8757,M,21,83.49,Alabama,mar
8758,F,76,108.83,Texas,apr
8759,F,24,219.19,California,feb
8760,F,34,216.35,Kentucky,oct
8761,M,19,7.22,Kentucky,oct
8762,F,33,19.23,New Jersey,dec
8763,F,63,136.27,North Carolina,nov
8764,M,22,11.7,Arizona,jun
8765,F,19,101.84,Nebraska,jul
8766,F,34,32.19,Louisiana,apr
8767,F,18,234.19,California,feb
8768,F,21,250.9,North Carolina,apr
8769,F,95,78.74,Texas,dec
8770,F,50,156.44,Texas,aug
8771,M,86,272.06,Nebraska,dec
8772,F,20,39.54,Louisiana,dec
8773,M,40,61.72,Florida,nov
8774,M,96,93.7,Missouri,oct
8775,F,22,118.68,Texas,aug
8776,F,18,87.22,Wisconsin,nov
8777,M,23,166.64,Illinois,jan
8778,M,18,127.9,New York,dec
8779,M,22,27.06,Pennsylvania,jul
8780,F,87,258.61,Florida,mar
8781,F,96,185.08,Florida,nov
8782,M,18,124.3,New York,dec
8783,M,24,213.58,West Virginia,apr
8784,M,64,281.99,California,feb
8785,M,32,188.67,Texas,dec
8786,M,79,229.18,Alaska,feb
8787,M,49,170.87,Massachusetts,nov
8788,F,64,186.89,Texas,nov
8789,F,73,160.2,Florida,feb
8790,F,41,162.78,Nebraska,jun
8791,F,31,148.37,Tennessee,nov
8792,F,20,232.2,Washington,nov
8793,M,61,298.81,Iowa,dec
8794,F,89,109.07,Florida,nov
8795,F,48,205.54,Virginia,apr
8796,F,78,77.45,Florida,aug
8797,M,22,34.15,Texas,nov
8798,F,22,249.7,North Carolina,dec
8799,F,23,177.22,Texas,dec
8800,F,19,89.51,Washington,feb
8801,F,18,271.33,Arizona,oct
8802,F,21,23.9,California,nov
8803,F,22,157.22,Missouri,nov
8804,M,22,53.97,Indiana,may
8805,F,20,105.74,Florida,feb
8806,M,44,31.59,North Carolina,dec
8807,F,44,37.85,Kansas,apr
8808,M,22,205.06,Florida,nov
8809,F,39,167.89,Illinois,dec
8810,F,18,45.56,Georgia,apr
8811,M,47,268.04,Florida,mar
8812,F,21,167.92,Florida,feb
8813,F,40,153.5,Connecticut,nov
8814,F,41,119.75,North Carolina,sep
8815,F,43,58.29,Ohio,dec
8816,F,64,142.74,Georgia,jun
8817,M,20,90.23,Wisconsin,sep
8818,F,24,39.11,California,may
8819,F,21,50.32,Maine,apr
8820,F,40,181.34,Illinois,nov
8821,M,54,147.09,Colorado,sep
8822,M,18,99.91,Texas,nov
8823,F,38,76.8,Massachusetts,aug
8824,F,44,194.72,Florida,dec
8825,F,22,7.2,Pennsylvania,sep
8826,F,44,167.16,Michigan,dec
8827,F,23,15.91,Massachusetts,nov
8828,M,42,161.84,North Carolina,nov
8829,F,23,118.59,New Hampshire,mar
8830,F,50,110.71,California,dec
8831,F,24,289.31,Montana,dec
8832,F,63,62.91,Oklahoma,aug
8833,M,19,81.04,South Dakota,nov
8834,F,36,97.91,Arizona,nov
8835,F,28,57.95,New York,jun
8836,F,75,35.07,Mississippi,apr
8837,F,30,95.93,Ohio,jul
8838,M,29,34.34,Pennsylvania,nov
8839,M,19,47.05,California,dec
8840,F,72,15.24,New York,nov
8841,F,22,87.78,California,apr
8842,F,75,125.64,North Carolina,may
8843,F,38,46.19,Texas,mar
8844,F,42,140.58,Ohio,feb
8845,M,23,220.83,Arizona,nov
8846,M,22,12.12,Texas,feb
8847,F,24,184.32,Georgia,feb
8848,M,77,91.19,Utah,dec
8849,F,50,8.56,California,oct
8850,F,20,78.48,Texas,nov
8851,M,29,205.45,Illinois,sep
8852,F,23,257.9,New York,jun
8853,F,23,40.3,Virginia,feb
8854,F,19,211.39,Washington,oct
8855,F,59,256.1,South Carolina,oct
8856,M,40,227.9,Texas,apr
8857,F,46,218.32,Maine,sep
8858,M,18,92.14,Arizona,dec
8859,M,79,10.31,New Jersey,nov
8860,F,44,104.7,Indiana,feb
8861,F,30,176.87,Michigan,feb
8862,M,38,298.6,Illinois,may
8863,F,21,270.9,Oregon,dec
8864,F,25,251.47,Florida,may
8865,F,98,272.61,North Carolina,feb
8866,F,19,279.23,Oklahoma,nov
8867,M,31,32.65,Wisconsin,aug
8868,M,54,152.06,Florida,apr
8869,F,80,273.74,New Jersey,jun
8870,F,90,111.51,Colorado,dec
8871,F,21,94.48,Maryland,dec
8872,F,19,116.41,North Carolina,jan
8873,F,58,32.03,Virginia,nov
8874,M,24,67.86,Delaware,sep
8875,F,36,254.91,Michigan,apr
8876,M,20,217.32,Texas,nov
8877,F,34,112.95,Georgia,sep
8878,F,21,100.16,Wisconsin,jan
8879,F,20,14.68,Michigan,sep
8880,F,22,203.28,Alabama,dec
8881,F,49,97.29,Missouri,nov
8882,F,83,145.62,Michigan,feb
8883,F,90,155.83,California,sep
8884,F,35,69.21,North Carolina,nov
8885,F,24,151.93,Minnesota,aug
8886,M,63,218.27,Alabama,apr
8887,M,28,208.55,Georgia,nov
8888,F,19,274.78,Massachusetts,oct
8889,F,41,270.63,Kentucky,jul
8890,F,92,258.51,Massachusetts,jun
8891,F,18,187.43,Michigan,nov
8892,M,85,115.2,Wisconsin,nov
8893,M,38,239.13,Florida,nov
8894,F,21,75.38,Louisiana,dec
8895,M,50,30.92,Massachusetts,sep
8896,F,64,76.67,Michigan,dec
8897,F,22,44.58,Pennsylvania,nov
8898,F,22,280.36,Virginia,oct
8899,F,21,142.74,Michigan,mar
8900,F,23,107.39,California,dec
8901,F,49,184.96,Georgia,sep
8902,F,68,290.84,Iowa,nov
8903,F,29,129.08,Wisconsin,apr
8904,F,22,163.04,Kansas,apr
8905,F,20,15.18,Nevada,may
8906,M,40,262.11,Florida,oct
8907,M,19,50.66,New Jersey,mar
8908,F,18,72.11,Ohio,mar
8909,F,23,264.08,Massachusetts,feb
8910,M,89,197.4,Connecticut,dec
8911,M,24,266.64,Mississippi,may
8912,M,20,224.16,Florida,nov
8913,M,19,227.74,Maine,aug
8914,F,27,277.72,California,oct
8915,M,19,290.01,Maryland,nov
8916,F,46,185.63,New York,sep
8917,F,28,80.98,Pennsylvania,oct
8918,M,40,247.67,Maine,nov
8919,F,94,176.34,Louisiana,jan
8920,F,39,254.14,Wisconsin,nov
8921,F,74,189.88,Virginia,sep
8922,F,40,264.98,Pennsylvania,dec
8923,F,24,137.05,Iowa,oct
8924,F,53,280.94,New York,nov
8925,F,94,249.05,Arizona,nov
8926,M,81,39.31,California,dec
8927,M,24,215.61,Indiana,nov
8928,M,30,35.51,Washington,apr
8929,F,33,127.32,Texas,dec
8930,M,35,199.11,Ohio,apr
8931,F,86,240.82,New Hampshire,dec
8932,F,52,41.8,Missouri,sep
8933,F,27,19.6,New Jersey,aug
8934,F,77,142.71,New Mexico,mar
8935,M,34,114.0,New Jersey,jun
8936,F,29,127.68,Illinois,jul
8937,F,18,238.48,North Carolina,jun
8938,F,48,200.56,Texas,nov
8939,F,21,268.53,South Dakota,aug
8940,F,62,70.03,Maryland,nov
8941,F,24,76.29,Minnesota,aug
8942,M,95,89.85,Louisiana,jun
8943,F,43,126.18,Florida,nov
8944,F,52,7.63,Georgia,oct
8945,M,23,210.83,Oregon,apr
8946,M,41,189.39,Idaho,oct
8947,F,26,162.08,Ohio,nov
8948,F,35,80.21,Florida,sep
8949,M,32,23.14,New York,jun
8950,F,45,117.47,Tennessee,sep
8951,F,44,110.42,Massachusetts,dec
8952,M,30,276.28,South Dakota,sep
8953,F,87,238.55,Virginia,nov
8954,F,23,249.69,Virginia,aug
8955,F,49,82.58,Maine,sep
8956,M,99,209.3,Pennsylvania,nov
8957,M,22,159.7,Texas,mar
8958,M,26,210.17,Maryland,feb
8959,F,55,200.87,Florida,jul
8960,F,46,93.85,Illinois,mar
8961,M,69,99.72,Washington,aug
8962,F,56,202.01,Indiana,apr
8963,F,60,128.89,Connecticut,jun
8964,F,20,100.75,Georgia,dec
8965,F,18,289.66,Massachusetts,apr
8966,F,23,143.08,Georgia,oct
8967,F,22,288.83,North Carolina,feb
8968,F,38,202.66,Arizona,dec
8969,M,23,299.53,New York,jun
8970,F,43,125.18,Massachusetts,jan
8971,F,84,34.76,Ohio,jun
8972,F,35,12.41,Texas,apr
8973,M,64,114.75,Texas,dec
8974,F,40,139.13,Michigan,dec
8975,F,82,290.1,Texas,may
8976,F,23,164.9,California,nov
8977,F,42,51.54,Texas,dec
8978,M,67,189.88,California,apr
8979,F,52,90.2,Georgia,dec
8980,F,40,178.62,Minnesota,oct
8981,M,20,165.85,Michigan,oct
8982,F,18,56.86,Alaska,mar
8983,M,21,143.71,Maryland,feb
8984,F,54,171.37,Arizona,dec
8985,F,18,208.79,Texas,aug
8986,F,22,185.19,Oklahoma,nov
8987,M,19,253.25,New Jersey,dec
8988,F,54,59.95,Texas,nov
8989,F,19,255.46,Texas,jan
8990,M,37,70.71,Missouri,apr
8991,F,77,219.89,Kentucky,jul
8992,M,36,271.09,California,jun
8993,F,38,133.54,Illinois,jan
8994,F,19,44.14,South Carolina,feb
8995,F,47,94.27,New York,mar
8996,M,37,9.55,Minnesota,sep
8997,F,19,189.01,Louisiana,nov
8998,F,50,299.93,Idaho,apr
8999,F,40,120.88,New Hampshire,dec
9000,M,20,165.94,Missouri,sep
9001,F,22,299.1,Florida,oct
9002,F,47,60.17,Michigan,sep
9003,F,38,287.94,Alabama,mar
9004,F,28,286.94,Connecticut,nov
9005,M,34,92.18,Missouri,jan
9006,M,98,262.91,California,dec
9007,F,21,168.2,California,jul
9008,M,99,242.57,Tennessee,dec
9009,F,22,37.15,California,nov
9010,F,42,228.76,Texas,nov
9011,F,29,292.14,New York,dec
9012,F,22,283.53,Maryland,nov
9013,F,36,217.37,Texas,apr
9014,F,30,163.22,Ohio,apr
9015,F,23,65.46,California,dec
9016,F,28,162.47,California,nov
9017,M,59,68.4,Virginia,nov
9018,F,26,265.74,Minnesota,oct
9019,M,19,68.19,Washington,dec
9020,F,31,186.14,Arkansas,nov
9021,M,49,152.43,Illinois,sep
9022,F,77,35.04,Wisconsin,nov
9023,M,36,35.24,Georgia,dec
9024,F,45,44.21,New York,nov
9025,F,37,144.2,South Carolina,oct
9026,F,79,155.61,South Carolina,nov
9027,M,33,33.7,California,nov
9028,F,57,156.63,Michigan,nov
9029,F,38,115.95,New York,sep
9030,F,36,239.19,Minnesota,dec
9031,F,49,196.13,Alabama,sep
9032,F,24,203.54,New York,jan
9033,F,83,58.43,Indiana,nov
9034,M,19,132.52,Michigan,oct
9035,F,21,60.92,Florida,aug
9036,F,21,298.04,South Carolina,nov
9037,M,52,189.65,Washington,dec
9038,F,29,293.71,Florida,dec
9039,F,99,203.4,Utah,aug
9040,F,31,65.75,Alabama,dec
9041,F,61,10.03,Georgia,feb
9042,M,19,139.55,Minnesota,apr
9043,F,38,189.66,New Jersey,oct
9044,M,27,162.01,California,apr
9045,F,71,112.04,North Carolina,dec
9046,F,24,155.14,Louisiana,aug
9047,M,30,279.91,Kentucky,apr
9048,M,81,5.13,New Jersey,jun
9049,M,49,193.48,California,apr
9050,M,21,77.7,New Jersey,jan
9051,M,99,72.58,Michigan,oct
9052,F,39,270.44,Kentucky,jan
9053,F,46,242.45,Ohio,feb
9054,M,45,127.97,California,jul
9055,F,22,111.31,Oregon,sep
9056,M,98,101.44,Minnesota,nov
9057,M,28,284.92,New York,dec
9058,F,31,68.23,New York,nov
9059,F,32,18.88,Colorado,oct
9060,F,21,243.02,Indiana,nov
9061,M,30,75.21,Pennsylvania,sep
9062,M,94,73.44,Indiana,dec
9063,F,22,298.46,Utah,aug
9064,F,86,91.23,Vermont,sep
9065,F,38,161.36,North Carolina,apr
9066,F,19,160.69,California,aug
9067,F,33,255.24,Alabama,nov
9068,F,23,29.72,Pennsylvania,apr
9069,M,19,289.59,North Carolina,feb
9070,M,23,9.06,California,aug
9071,M,18,286.38,North Carolina,jun
9072,F,89,135.53,Florida,nov
9073,F,18,60.64,California,mar
9074,F,26,228.01,California,apr
9075,F,45,55.5,Minnesota,dec
9076,F,32,130.04,New York,dec
9077,F,38,190.92,Massachusetts,nov
9078,F,24,116.26,California,apr
9079,M,47,135.58,Ohio,apr
9080,M,24,82.74,Texas,oct
9081,M,91,125.52,North Carolina,sep
9082,F,52,269.76,California,oct
9083,F,44,267.1,Illinois,dec
9084,F,76,281.23,Ohio,sep
9085,F,20,47.4,Pennsylvania,nov
9086,F,41,190.07,Oklahoma,oct
9087,F,63,112.58,New Jersey,nov
9088,M,99,170.81,Arizona,dec
9089,M,97,107.41,Utah,nov
9090,F,24,242.39,North Carolina,feb
9091,F,31,202.55,Texas,may
9092,F,19,299.87,Ohio,nov
9093,F,93,243.81,Texas,oct
9094,M,37,155.67,California,dec
9095,F,87,47.61,Texas,oct
9096,F,94,168.6,Georgia,feb
9097,F,23,153.53,Texas,dec
9098,F,26,80.82,South Carolina,nov
9099,F,99,266.86,South Carolina,nov
9100,M,23,114.99,California,nov
9101,M,52,46.34,New York,nov
9102,F,72,215.14,Wisconsin,dec
9103,M,33,278.8,Kentucky,apr
9104,F,18,38.74,California,feb
9105,F,20,219.71,New Hampshire,nov
9106,F,27,298.46,New Hampshire,oct
9107,F,52,184.39,Indiana,nov
9108,M,22,226.17,Indiana,sep
9109,M,65,97.71,Pennsylvania,feb
9110,F,25,35.57,Maryland,may
9111,F,52,131.59,Nevada,sep
9112,F,65,263.95,Texas,mar
9113,F,61,33.55,California,aug
9114,F,52,46.22,Virginia,dec
9115,F,22,67.7,Connecticut,dec
9116,F,37,280.74,Alabama,aug
9117,F,64,193.65,Maryland,nov
9118,F,81,128.1,Tennessee,nov
9119,F,48,184.34,North Carolina,nov
9120,M,77,238.71,Texas,nov
9121,F,20,42.72,New Jersey,aug
9122,F,24,253.82,California,nov
9123,M,20,263.62,Massachusetts,oct
9124,F,73,215.23,New York,sep
9125,M,72,10.78,Massachusetts,jun
9126,F,25,71.06,Colorado,nov
9127,F,24,151.48,Texas,oct
9128,F,59,173.64,Michigan,mar
9129,M,20,203.65,New York,oct
9130,F,18,40.06,Illinois,feb
9131,M,33,251.84,Minnesota,dec
9132,F,48,298.06,Texas,nov
9133,F,69,122.42,Michigan,nov
9134,M,85,25.95,Kansas,dec
9135,F,20,171.66,Pennsylvania,sep
9136,M,57,167.69,Utah,nov
9137,M,19,142.58,Nevada,feb
9138,F,20,277.96,Florida,feb
9139,F,64,142.36,Delaware,nov
9140,F,86,199.82,New York,nov
9141,M,50,242.04,Hawaii,sep
9142,F,20,176.42,Michigan,sep
9143,F,54,94.92,Iowa,sep
9144,F,21,197.93,Texas,feb
9145,F,23,100.77,Arizona,jun
9146,F,35,171.84,California,sep
9147,F,19,97.87,New York,feb
9148,M,76,166.74,Oregon,mar
9149,F,93,160.51,New Mexico,oct
9150,F,18,250.3,Oklahoma,sep
9151,F,42,230.1,California,dec
9152,M,19,248.23,Washington,nov
9153,M,58,224.96,Kentucky,dec
9154,F,77,242.92,Oklahoma,jul
9155,F,19,45.01,Pennsylvania,mar
9156,F,24,280.18,Indiana,nov
9157,F,23,108.69,California,apr
9158,M,24,279.7,New York,jun
9159,F,18,81.25,Georgia,nov
9160,F,18,57.69,Florida,feb
9161,F,22,89.26,Texas,jul
9162,F,28,13.42,Pennsylvania,feb
9163,F,48,236.93,Texas,oct
9164,F,54,21.14,Washington,apr
9165,F,32,102.98,Maryland,mar
9166,M,68,157.61,Maryland,oct
9167,F,24,289.77,California,nov
9168,M,65,94.2,Florida,nov
9169,F,62,24.5,Washington,oct
9170,M,46,33.32,New York,apr
9171,M,26,58.56,Indiana,mar
9172,F,70,45.22,New Jersey,dec
9173,M,18,242.89,Texas,may
9174,F,18,55.65,Hawaii,nov
9175,F,22,179.4,Ohio,feb
9176,M,24,159.76,Florida,sep
9177,F,28,269.75,South Carolina,feb
9178,F,24,36.77,Florida,nov
9179,F,18,286.1,Pennsylvania,nov
9180,M,23,47.44,Massachusetts,may
9181,F,84,136.15,North Carolina,nov
9182,M,40,250.11,Louisiana,sep
9183,M,22,15.57,Virginia,dec
9184,F,51,177.05,Rhode Island,nov
9185,M,42,283.8,Florida,feb
9186,M,24,66.43,Nevada,apr
9187,M,25,141.29,Texas,sep
9188,F,20,178.36,Georgia,apr
9189,M,18,139.39,California,feb
9190,M,83,80.87,Oklahoma,sep
9191,F,27,282.17,Ohio,nov
9192,F,29,222.33,New Jersey,oct
9193,M,37,106.1,California,dec
9194,M,43,110.06,New Jersey,may
9195,F,38,207.74,North Carolina,may
9196,F,24,265.71,Indiana,nov
9197,F,22,255.27,Minnesota,apr
9198,M,73,272.77,California,apr
9199,F,21,294.62,Indiana,dec
9200,M,94,170.88,Texas,sep
9201,F,68,166.92,California,jun
9202,F,36,287.2,Florida,apr
9203,M,40,35.67,Louisiana,nov
9204,F,83,47.79,Wisconsin,aug
9205,F,39,31.26,Colorado,jan
9206,M,19,263.38,Texas,aug
9207,M,21,227.6,New York,aug
9208,F,25,21.02,Washington,sep
9209,F,43,108.12,New Hampshire,may
9210,F,26,256.67,Utah,dec
9211,F,21,87.77,New York,dec
9212,M,35,216.07,North Carolina,apr
9213,F,42,41.65,Georgia,nov
9214,F,20,193.66,California,oct
9215,F,18,179.63,Oklahoma,apr
9216,F,86,228.51,Ohio,sep
9217,F,22,254.95,Michigan,jul
9218,F,19,81.3,South Carolina,dec
9219,F,39,45.71,New York,dec
9220,F,38,77.83,Texas,mar
9221,F,37,34.33,Texas,dec
9222,F,22,103.22,South Carolina,jun
9223,F,53,110.46,New Hampshire,apr
9224,M,28,7.3,Michigan,jul
9225,F,23,207.0,Rhode Island,jan
9226,M,85,45.3,North Carolina,oct
9227,M,22,54.07,Georgia,nov
9228,F,24,111.96,North Carolina,oct
9229,F,54,261.54,California,dec
9230,M,19,197.88,California,aug
9231,F,23,251.45,Georgia,dec
9232,F,29,151.25,Missouri,dec
9233,M,46,65.34,Oregon,aug
9234,F,60,195.99,Oregon,feb
9235,M,50,91.66,California,nov
9236,F,22,297.1,California,apr
9237,F,29,229.5,New York,apr
9238,M,18,161.29,Wisconsin,oct
9239,F,24,133.4,Utah,sep
9240,F,54,299.21,Florida,jan
9241,F,27,90.66,California,oct
9242,F,22,196.28,New Jersey,nov
9243,F,56,62.73,South Carolina,dec
9244,M,33,116.72,Wisconsin,nov
9245,F,23,31.84,California,jan
9246,M,42,30.08,California,sep
9247,F,53,206.71,New York,dec
9248,M,96,245.5,Georgia,feb
9249,F,18,164.3,California,nov
9250,F,20,42.57,Tennessee,apr
9251,F,24,152.19,Georgia,sep
9252,F,68,84.43,Georgia,jun
9253,F,82,258.47,California,mar
9254,F,48,137.1,Nevada,nov
9255,F,56,175.86,Arkansas,apr
9256,M,85,245.73,California,jul
9257,F,29,281.66,Tennessee,apr
9258,M,35,248.25,Ohio,nov
9259,F,21,132.29,Indiana,sep
9260,F,32,298.01,Ohio,sep
9261,M,54,152.11,Texas,apr
9262,F,22,189.45,Tennessee,feb
9263,F,18,60.45,Pennsylvania,nov
9264,F,29,48.21,Virginia,nov
9265,F,23,13.59,Texas,nov
9266,F,25,145.45,California,dec
9267,F,34,276.79,Kentucky,apr
9268,M,66,292.61,Wisconsin,oct
9269,F,21,223.67,Hawaii,apr
9270,F,75,295.64,Connecticut,aug
9271,F,46,214.8,North Carolina,aug
9272,F,19,209.28,California,aug
9273,F,20,71.64,Florida,dec
9274,F,27,31.7,New Hampshire,nov
9275,F,18,55.3,Missouri,sep
9276,F,30,20.35,North Carolina,nov
9277,M,23,275.9,Minnesota,dec
9278,M,32,279.6,California,dec
9279,M,73,289.09,Virginia,mar
9280,F,85,231.35,Louisiana,nov
9281,F,19,143.79,Louisiana,apr
9282,F,51,227.45,Ohio,sep
9283,F,56,74.5,New York,dec
9284,M,18,94.71,Oregon,nov
9285,M,23,107.04,California,nov
9286,F,36,86.54,Florida,dec
9287,F,42,105.15,Texas,oct
9288,F,77,116.82,New Jersey,sep
9289,M,93,166.64,Illinois,apr
9290,F,74,259.8,California,nov
9291,M,25,68.23,California,oct
9292,F,35,244.26,Texas,feb
9293,M,20,79.89,Kentucky,sep
9294,F,52,201.44,California,apr
9295,F,98,161.86,Georgia,dec
9296,M,59,201.64,California,nov
9297,F,97,33.94,Connecticut,oct
9298,F,59,197.53,Texas,mar
9299,M,27,130.84,Ohio,jan
9300,F,23,18.43,California,jan
9301,F,24,165.4,Florida,sep
9302,F,66,295.1,Virginia,sep
9303,F,49,21.51,Georgia,oct
9304,M,18,287.08,Arizona,sep
9305,M,27,88.24,New Mexico,apr
9306,F,80,208.89,Maryland,sep
9307,F,34,34.21,Texas,oct
9308,F,21,106.96,Virginia,dec
9309,F,55,135.0,Ohio,nov
9310,F,42,152.62,Maine,apr
9311,M,19,44.44,Georgia,dec
9312,F,47,211.96,Florida,dec
9313,M,53,202.5,Texas,dec
9314,F,87,242.66,Louisiana,apr
9315,F,61,195.65,Illinois,may
9316,M,50,77.99,Mississippi,apr
9317,M,75,206.63,Texas,feb
9318,F,23,223.76,New York,jun
9319,F,19,205.73,North Carolina,nov
9320,F,23,253.18,Massachusetts,may
9321,M,24,166.85,Indiana,jan
9322,M,23,102.95,New York,dec
